image_path,flower_type,color,Linalool,Geraniol,Citronellol
train/tulip/10094729603_eeca3f2cb6.jpg,tulip,purple,0.384,0.185,0.499
train/tulip/10094731133_94a942463c.jpg,tulip,red,0.644,0.365,0.326
train/tulip/10128546863_8de70c610d.jpg,tulip,purple,0.751,0.566,0.184
train/tulip/10163955604_ae0b830975_n.jpg,tulip,pink,0.475,0.149,0.725
train/tulip/10164073235_f29931d91e.jpg,tulip,red,0.253,0.188,0.796
train/tulip/10686568196_b1915544a8.jpg,tulip,red,0.366,0.447,0.103
train/tulip/10995953955_089572caf0.jpg,tulip,purple,0.437,0.239,0.394
train/tulip/11441893003_ab83672800.jpg,tulip,yellow,0.467,0.796,0.43
train/tulip/11614202956_1dcf1c96a1.jpg,tulip,pink,0.373,0.329,0.519
train/tulip/12024561754_ce9667e4dc_n.jpg,tulip,white,0.193,0.593,0.456
train/tulip/12025038686_7f10811d4b_n.jpg,tulip,red,0.377,0.158,0.716
train/tulip/12025042086_78bafc0eb6_n.jpg,tulip,pink,0.325,0.105,0.727
train/tulip/12163418275_bd6a1edd61.jpg,tulip,white,0.554,0.571,0.767
train/tulip/12517756805_56b74be742.jpg,tulip,purple,0.592,0.2,0.147
train/tulip/12548574923_5e90f4ceea.jpg,tulip,red,0.448,0.397,0.265
train/tulip/12557176134_ecbf15885b.jpg,tulip,white,0.549,0.628,0.389
train/tulip/12584810723_c97d00fcfd.jpg,tulip,red,0.128,0.759,0.402
train/tulip/12616825773_9aa4245b57_n.jpg,tulip,red,0.215,0.795,0.561
train/tulip/12764617214_12211c6a0c_m.jpg,tulip,white,0.785,0.57,0.417
train/tulip/12873145295_438b8197a7_n.jpg,tulip,white,0.628,0.518,0.775
train/tulip/12883412424_cb5086b43f_n.jpg,tulip,purple,0.437,0.516,0.22
train/tulip/12916017805_1cde91a891_n.jpg,tulip,yellow,0.261,0.373,0.616
train/tulip/12916135413_dafcf3089e_n.jpg,tulip,pink,0.734,0.521,0.277
train/tulip/12916441224_2ed63596f8_n.jpg,tulip,white,0.708,0.365,0.598
train/tulip/12934201824_1c8b5171fb_m.jpg,tulip,yellow,0.568,0.533,0.334
train/tulip/12949131454_4d3392f4dd_n.jpg,tulip,purple,0.144,0.507,0.661
train/tulip/13176521023_4d7cc74856_m.jpg,tulip,purple,0.345,0.682,0.699
train/tulip/13176576813_50e77cc1d9.jpg,tulip,purple,0.799,0.323,0.478
train/tulip/13197345653_0f685b3c97_n.jpg,tulip,white,0.456,0.329,0.26
train/tulip/13289268363_b9337d751e.jpg,tulip,purple,0.599,0.191,0.585
train/tulip/13471563274_471fc1db33_m.jpg,tulip,pink,0.178,0.697,0.638
train/tulip/13472141763_f2517e7f0d.jpg,tulip,red,0.237,0.213,0.214
train/tulip/13472387874_d844478dbb.jpg,tulip,red,0.574,0.637,0.585
train/tulip/13472393854_b2530f7029_n.jpg,tulip,yellow,0.369,0.478,0.635
train/tulip/13509967925_eaaeefa396_m.jpg,tulip,pink,0.167,0.424,0.313
train/tulip/13509973805_bda5fa8982.jpg,tulip,white,0.695,0.264,0.505
train/tulip/13510057763_01b832d919.jpg,tulip,yellow,0.172,0.573,0.43
train/tulip/13510068773_c925c5517c.jpg,tulip,pink,0.735,0.203,0.618
train/tulip/13513616525_2ee0f049e1.jpg,tulip,white,0.615,0.439,0.157
train/tulip/13513644515_a51470b899.jpg,tulip,red,0.783,0.157,0.114
train/tulip/13513846963_c3d5e9fb1d_n.jpg,tulip,pink,0.629,0.541,0.765
train/tulip/13513851673_9d813dc7b0.jpg,tulip,red,0.575,0.193,0.209
train/tulip/13514131694_d91da4f4fc.jpg,tulip,white,0.494,0.458,0.362
train/tulip/13514136074_ab1b827e4f.jpg,tulip,pink,0.579,0.731,0.38
train/tulip/13529687904_3d60abb479_n.jpg,tulip,white,0.556,0.617,0.418
train/tulip/13530687085_9b515735ef_m.jpg,tulip,pink,0.353,0.736,0.641
train/tulip/13530690445_9f1f5cf43a_n.jpg,tulip,pink,0.296,0.232,0.713
train/tulip/13530786873_0d34880300_n.jpg,tulip,red,0.193,0.487,0.655
train/tulip/13530796853_e5993f57d6_n.jpg,tulip,pink,0.277,0.205,0.552
train/tulip/13531001134_72052100e1_m.jpg,tulip,white,0.782,0.635,0.317
train/tulip/13531007054_c88deaf302_n.jpg,tulip,purple,0.737,0.6,0.223
train/tulip/13539384593_23449f7332_n.jpg,tulip,yellow,0.35,0.352,0.104
train/tulip/13539404903_cd113e3e9b.jpg,tulip,yellow,0.341,0.533,0.579
train/tulip/13539827514_79b60b6c22_n.jpg,tulip,pink,0.258,0.665,0.3
train/tulip/13542672763_20c3cb9272.jpg,tulip,yellow,0.477,0.446,0.544
train/tulip/13555215723_cf2c11626b_b.jpg,tulip,white,0.765,0.607,0.327
train/tulip/13561908485_7e4f8d508b.jpg,tulip,purple,0.531,0.576,0.629
train/tulip/13561912705_e5eeb41433_z.jpg,tulip,yellow,0.791,0.419,0.763
train/tulip/13561966423_e5c641fe11.jpg,tulip,red,0.279,0.14,0.586
train/tulip/13561986193_cf645b2b9a.jpg,tulip,white,0.722,0.41,0.512
train/tulip/13562266594_69b807f90c.jpg,tulip,white,0.243,0.39,0.195
train/tulip/13562271714_d534531374.jpg,tulip,pink,0.188,0.579,0.743
train/tulip/13857267684_d2a4b2630f_n.jpg,tulip,yellow,0.247,0.105,0.352
train/tulip/13888320717_d2919a879b_m.jpg,tulip,red,0.331,0.447,0.271
train/tulip/13900235284_32ce563633_n.jpg,tulip,white,0.415,0.112,0.746
train/tulip/13903937027_44b9f2f5b8.jpg,tulip,red,0.102,0.626,0.414
train/tulip/13903946578_187f904c9a_n.jpg,tulip,pink,0.18,0.297,0.598
train/tulip/13903988248_22da33f341.jpg,tulip,pink,0.142,0.52,0.364
train/tulip/13910028149_6c9d5485ef.jpg,tulip,white,0.537,0.513,0.201
train/tulip/13910126337_53faf1d214_n.jpg,tulip,yellow,0.553,0.577,0.535
train/tulip/13910131718_731353d84c_n.jpg,tulip,red,0.228,0.756,0.119
train/tulip/13910471347_30c8bf4de1_n.jpg,tulip,purple,0.712,0.619,0.706
train/tulip/13910479407_936fd3122d.jpg,tulip,pink,0.233,0.45,0.297
train/tulip/13910544560_9140dd547e.jpg,tulip,white,0.686,0.642,0.177
train/tulip/13910604778_e5f4588420.jpg,tulip,yellow,0.168,0.296,0.636
train/tulip/13910678178_25e8b1a5e5.jpg,tulip,red,0.107,0.662,0.427
train/tulip/13910719110_1b21d1fc81.jpg,tulip,red,0.522,0.291,0.27
train/tulip/13910737760_c71c8b6ff2.jpg,tulip,yellow,0.271,0.381,0.313
train/tulip/13911047024_8966d70560_n.jpg,tulip,purple,0.483,0.31,0.676
train/tulip/13923036338_1ce32c6d4f.jpg,tulip,yellow,0.585,0.248,0.262
train/tulip/13923539227_bdab038dc8.jpg,tulip,pink,0.751,0.525,0.308
train/tulip/13926327692_a07357ff0d.jpg,tulip,red,0.376,0.127,0.558
train/tulip/13953090784_0c7d7a904e.jpg,tulip,red,0.734,0.575,0.687
train/tulip/13954659583_03981dea99_n.jpg,tulip,yellow,0.586,0.577,0.623
train/tulip/13956300996_07e64a3dbd_n.jpg,tulip,yellow,0.547,0.47,0.46
train/tulip/13974542496_e4b5d1c913_n.jpg,tulip,yellow,0.407,0.649,0.368
train/tulip/13976191172_6f23a0b313.jpg,tulip,purple,0.11,0.749,0.75
train/tulip/13976206001_fd1c2cbd60.jpg,tulip,purple,0.753,0.242,0.247
train/tulip/13976522214_ccec508fe7.jpg,tulip,white,0.502,0.174,0.102
train/tulip/13979098015_e8c98fd34e_n.jpg,tulip,pink,0.268,0.437,0.372
train/tulip/13979098645_50b9eebc02_n.jpg,tulip,purple,0.415,0.739,0.3
train/tulip/13979840624_28466cb3ec_n.jpg,tulip,red,0.754,0.645,0.369
train/tulip/13997627965_22d81601ce_n.jpg,tulip,white,0.797,0.427,0.411
train/tulip/13997641965_80d5dab542_n.jpg,tulip,red,0.348,0.523,0.691
train/tulip/13999392173_b1411f8b23_n.jpg,tulip,purple,0.65,0.155,0.529
train/tulip/13999402743_f563f6b685_n.jpg,tulip,purple,0.102,0.3,0.625
train/tulip/14009216519_b608321cf2_n.jpg,tulip,white,0.53,0.258,0.703
train/tulip/14014595475_5892fcda51_n.jpg,tulip,white,0.104,0.354,0.383
train/tulip/14015957646_8317a0f1d9_n.jpg,tulip,purple,0.742,0.439,0.475
train/tulip/14017640283_c417141832_n.jpg,tulip,white,0.478,0.336,0.675
train/tulip/14022473102_3b24ca08cb_m.jpg,tulip,pink,0.245,0.139,0.631
train/tulip/14024864234_713158c27f_n.jpg,tulip,white,0.315,0.623,0.534
train/tulip/14025589299_eac64c51af_m.jpg,tulip,pink,0.763,0.256,0.593
train/tulip/14026857634_500d7b41d6_m.jpg,tulip,pink,0.17,0.324,0.33
train/tulip/14027372499_30f934d24f_m.jpg,tulip,pink,0.112,0.638,0.23
train/tulip/14044685976_0064faed21.jpg,tulip,purple,0.625,0.102,0.165
train/tulip/14046760909_0c73e84a1f_n.jpg,tulip,yellow,0.375,0.225,0.315
train/tulip/14053292975_fdc1093571_n.jpg,tulip,yellow,0.394,0.43,0.241
train/tulip/14054827092_f359f5fcbd_m.jpg,tulip,white,0.76,0.499,0.352
train/tulip/14054827391_139fb54432.jpg,tulip,yellow,0.376,0.149,0.599
train/tulip/14057246122_8598b665bd.jpg,tulip,pink,0.43,0.367,0.614
train/tulip/14061132852_89122de5f9_n.jpg,tulip,purple,0.53,0.609,0.771
train/tulip/14064731501_ea14b58161.jpg,tulip,purple,0.301,0.572,0.197
train/tulip/14064735842_a946fba1ef_n.jpg,tulip,white,0.65,0.772,0.688
train/tulip/14066056226_d8564a083e_m.jpg,tulip,red,0.101,0.139,0.735
train/tulip/14067456066_87e15792d0.jpg,tulip,red,0.634,0.667,0.397
train/tulip/14067476586_36bcddf111.jpg,tulip,pink,0.485,0.727,0.276
train/tulip/14067761295_7cfe6a42e9.jpg,tulip,pink,0.598,0.286,0.74
train/tulip/14067778605_0285b7cc3a.jpg,tulip,purple,0.492,0.581,0.513
train/tulip/14068200854_5c13668df9_m.jpg,tulip,white,0.8,0.231,0.363
train/tulip/14068295074_cd8b85bffa.jpg,tulip,purple,0.287,0.29,0.17
train/tulip/14068348874_7b36c99f6a.jpg,tulip,pink,0.679,0.607,0.759
train/tulip/14068378204_7b26baa30d_n.jpg,tulip,purple,0.378,0.28,0.769
train/tulip/14071516088_b526946e17_n.jpg,tulip,purple,0.792,0.667,0.6
train/tulip/14073608876_49db8ac97d_n.jpg,tulip,pink,0.271,0.666,0.622
train/tulip/14074147406_7ab87aec79_n.jpg,tulip,purple,0.639,0.555,0.437
train/tulip/14078067843_3573fcfc85_n.jpg,tulip,yellow,0.137,0.636,0.522
train/tulip/14078067903_92f5eb27ff.jpg,tulip,pink,0.622,0.306,0.362
train/tulip/14084211971_0f921f11fe_n.jpg,tulip,pink,0.566,0.421,0.471
train/tulip/14084749296_6143c74c72_m.jpg,tulip,white,0.717,0.359,0.156
train/tulip/14087326141_1906d5a373_n.jpg,tulip,pink,0.646,0.131,0.216
train/tulip/14087361621_9fefb8dbef.jpg,tulip,white,0.7,0.788,0.279
train/tulip/14087425312_2b5846b570_n.jpg,tulip,yellow,0.247,0.591,0.675
train/tulip/14087439392_969444f56e.jpg,tulip,red,0.74,0.194,0.143
train/tulip/14087792403_f34f37ba3b_m.jpg,tulip,white,0.594,0.49,0.264
train/tulip/14087860553_bf4f8ec56d.jpg,tulip,yellow,0.694,0.765,0.599
train/tulip/14087892193_653a3ac7ca_n.jpg,tulip,pink,0.184,0.174,0.265
train/tulip/14088017343_dd158d2eb5.jpg,tulip,yellow,0.264,0.113,0.699
train/tulip/14090534565_5857ce4b7c_n.jpg,tulip,white,0.254,0.418,0.155
train/tulip/14090546015_504c8becd1.jpg,tulip,red,0.573,0.445,0.629
train/tulip/14093565032_a8f1e349d1.jpg,tulip,yellow,0.794,0.142,0.495
train/tulip/14093884601_c87b5cd663_n.jpg,tulip,purple,0.1,0.783,0.558
train/tulip/14093907931_dd8f642574.jpg,tulip,red,0.224,0.142,0.179
train/tulip/14094114202_4c1d7f1116.jpg,tulip,purple,0.654,0.705,0.368
train/tulip/14094146241_0b9fa7b3e0.jpg,tulip,white,0.23,0.78,0.472
train/tulip/14097111174_87a2e7e0c7_n.jpg,tulip,red,0.352,0.382,0.197
train/tulip/14097328354_4f1469a170.jpg,tulip,purple,0.689,0.279,0.484
train/tulip/14097366955_84ef6369f2.jpg,tulip,white,0.688,0.381,0.333
train/tulip/14097676864_4ca8e8b20d_n.jpg,tulip,purple,0.421,0.649,0.295
train/tulip/14097745904_436c4ba1b4_n.jpg,tulip,white,0.755,0.634,0.79
train/tulip/14099204939_60e6ffa4c3_n.jpg,tulip,pink,0.278,0.326,0.715
train/tulip/14103897845_7986002615.jpg,tulip,yellow,0.63,0.264,0.622
train/tulip/14110615113_bd7b3fcb84.jpg,tulip,red,0.196,0.161,0.114
train/tulip/14110616533_e04775e7b1.jpg,tulip,purple,0.392,0.543,0.44
train/tulip/14116780333_7836f4448c.jpg,tulip,white,0.478,0.406,0.522
train/tulip/14116826873_d4bab623bf_n.jpg,tulip,yellow,0.652,0.366,0.408
train/tulip/14122029097_3e3285ca5c_n.jpg,tulip,white,0.505,0.335,0.621
train/tulip/14124669683_7fb74f20c3.jpg,tulip,purple,0.727,0.433,0.597
train/tulip/14127532150_112823a8f6.jpg,tulip,red,0.79,0.29,0.37
train/tulip/14149603605_eedfe9678c_n.jpg,tulip,red,0.492,0.714,0.303
train/tulip/14171673854_1208c19be3_m.jpg,tulip,pink,0.183,0.619,0.484
train/tulip/14235021006_dd001ea8ed_n.jpg,tulip,pink,0.667,0.253,0.557
train/tulip/14254839301_ffb19c6445_n.jpg,tulip,yellow,0.652,0.659,0.177
train/tulip/14255917256_84c23c572b.jpg,tulip,red,0.388,0.219,0.418
train/tulip/14262354955_cc2ab3b112_m.jpg,tulip,purple,0.759,0.246,0.724
train/tulip/14266093711_66d18a1e44_n.jpg,tulip,white,0.751,0.399,0.324
train/tulip/14270573963_f122c40438.jpg,tulip,yellow,0.488,0.205,0.231
train/tulip/14275234071_6e6f473356.jpg,tulip,purple,0.647,0.303,0.622
train/tulip/14278331403_4c475f9a9b.jpg,tulip,purple,0.51,0.515,0.672
train/tulip/14487705209_ea723109e1_m.jpg,tulip,pink,0.516,0.101,0.42
train/tulip/14487712670_aebe715525_m.jpg,tulip,red,0.153,0.711,0.229
train/tulip/14487762578_baba13d16a_m.jpg,tulip,yellow,0.354,0.534,0.329
train/tulip/14487943607_651e8062a1_m.jpg,tulip,red,0.549,0.484,0.721
train/tulip/14491997336_36ba524713.jpg,tulip,yellow,0.48,0.222,0.489
train/tulip/14651383746_419dc73634_m.jpg,tulip,purple,0.195,0.135,0.459
train/tulip/14651385476_7ccb20e594_m.jpg,tulip,red,0.165,0.703,0.327
train/tulip/14671196461_b725727229_m.jpg,tulip,red,0.118,0.606,0.509
train/tulip/14674067742_73c2602aa6_m.jpg,tulip,purple,0.305,0.248,0.456
train/tulip/14674071872_2df55466d5_m.jpg,tulip,purple,0.662,0.622,0.32
train/tulip/14674388855_2da18e375a_m.jpg,tulip,purple,0.75,0.492,0.295
train/tulip/14674389605_df3c0bcfa1_m.jpg,tulip,pink,0.7,0.494,0.44
train/tulip/14746916178_40403cc57e.jpg,tulip,red,0.77,0.582,0.292
train/tulip/14836105101_1d07520932_m.jpg,tulip,pink,0.592,0.764,0.188
train/tulip/14861513337_4ef0bfa40d.jpg,tulip,purple,0.302,0.593,0.588
train/tulip/14866400927_3a59899df3_m.jpg,tulip,red,0.637,0.555,0.653
train/tulip/15029962436_3e50c1f30f_n.jpg,tulip,red,0.102,0.457,0.356
train/tulip/15049902081_dd85361f8c_m.jpg,tulip,purple,0.529,0.618,0.102
train/tulip/15052586652_56a82de133_m.jpg,tulip,purple,0.218,0.713,0.402
train/tulip/15082212714_ff87e8fcb1_m.jpg,tulip,pink,0.523,0.659,0.346
train/tulip/15090146325_b7e1249e60.jpg,tulip,yellow,0.759,0.459,0.608
train/tulip/15147464747_594599c855_m.jpg,tulip,red,0.148,0.363,0.332
train/tulip/15147473067_7c5498eb0e_m.jpg,tulip,purple,0.612,0.702,0.191
train/tulip/15149373026_93aacc65c5.jpg,tulip,purple,0.638,0.153,0.702
train/tulip/15275144259_f9a18ec9cb.jpg,tulip,white,0.408,0.441,0.457
train/tulip/15275190769_0ed7bbf490.jpg,tulip,yellow,0.494,0.457,0.551
train/tulip/15275199229_962387f24d.jpg,tulip,pink,0.741,0.495,0.162
train/tulip/15275478257_fbd5850708_n.jpg,tulip,yellow,0.107,0.603,0.274
train/tulip/15275504998_ca9eb82998.jpg,tulip,red,0.794,0.582,0.106
train/tulip/15452909878_0c4941f729_m.jpg,tulip,yellow,0.484,0.482,0.785
train/tulip/15458787091_3edc6cd1eb.jpg,tulip,red,0.284,0.358,0.746
train/tulip/15516715153_08abc9bb20_n.jpg,tulip,purple,0.382,0.402,0.226
train/tulip/15516736553_b169b67195_n.jpg,tulip,yellow,0.456,0.193,0.545
train/tulip/15632065904_0d9caf174b.jpg,tulip,white,0.455,0.59,0.285
train/tulip/15647243236_2778501cf5_n.jpg,tulip,yellow,0.249,0.269,0.763
train/tulip/15756524087_823cf86bd8_m.jpg,tulip,yellow,0.766,0.41,0.632
train/tulip/15881325303_f00807a051_n.jpg,tulip,white,0.344,0.702,0.546
train/tulip/15922772266_1167a06620.jpg,tulip,red,0.135,0.76,0.759
train/tulip/15976769174_1d50f46ca1_m.jpg,tulip,pink,0.135,0.319,0.652
train/tulip/16055807744_000bc07afc_m.jpg,tulip,pink,0.728,0.524,0.395
train/tulip/16062072523_1be3c0b61f.jpg,tulip,pink,0.754,0.119,0.246
train/tulip/16074109313_2cc14c7d16.jpg,tulip,pink,0.172,0.532,0.455
train/tulip/16098264209_38fe491093.jpg,tulip,yellow,0.261,0.706,0.369
train/tulip/16110795216_b3e44697b4_m.jpg,tulip,white,0.227,0.549,0.175
train/tulip/16138212287_643bf336e1_m.jpg,tulip,white,0.161,0.23,0.219
train/tulip/16139439153_fbdee29a10_n.jpg,tulip,white,0.321,0.433,0.725
train/tulip/16169741783_deeab1a679_m.jpg,tulip,red,0.8,0.716,0.716
train/tulip/16265876844_0a149c4f76.jpg,tulip,purple,0.437,0.304,0.577
train/tulip/16265883604_92be82b973.jpg,tulip,purple,0.536,0.665,0.644
train/tulip/16282277874_b92776b194.jpg,tulip,purple,0.638,0.487,0.747
train/tulip/16283125269_4cfae953f1.jpg,tulip,red,0.734,0.121,0.485
train/tulip/16303377824_6e9128b4bd.jpg,tulip,white,0.463,0.31,0.686
train/tulip/16309287412_5cc4d58bd1_n.jpg,tulip,red,0.765,0.419,0.5
train/tulip/16471277547_a0a5509377_n.jpg,tulip,white,0.763,0.556,0.58
train/tulip/16485607329_e66d5960bc_m.jpg,tulip,pink,0.419,0.236,0.595
train/tulip/16506668270_b823935dc3.jpg,tulip,purple,0.216,0.116,0.111
train/tulip/16582481123_06e8e6b966_n.jpg,tulip,red,0.7,0.303,0.142
train/tulip/16594995743_ce72c61201_n.jpg,tulip,white,0.312,0.489,0.782
train/tulip/16644790896_7b296ecd67_n.jpg,tulip,white,0.375,0.618,0.41
train/tulip/16645809126_613b1e3ebe_m.jpg,tulip,purple,0.187,0.699,0.338
train/tulip/16670377091_87987f50a4_n.jpg,tulip,white,0.447,0.637,0.605
train/tulip/16677199221_eab3f22378_n.jpg,tulip,yellow,0.439,0.524,0.199
train/tulip/16677542612_a78a8ca8b3_m.jpg,tulip,red,0.569,0.621,0.582
train/tulip/16680927427_07ca6e4552_n.jpg,tulip,purple,0.391,0.306,0.297
train/tulip/16680930777_7e7f292fc5_n.jpg,tulip,red,0.615,0.563,0.11
train/tulip/16680998737_6f6225fe36.jpg,tulip,yellow,0.588,0.514,0.116
train/tulip/16700863150_ddaa4d89b4_n.jpg,tulip,white,0.601,0.669,0.786
train/tulip/16702117379_c25bff70e9.jpg,tulip,red,0.264,0.689,0.396
train/tulip/16702188449_3dacce90b2_m.jpg,tulip,pink,0.651,0.403,0.185
train/tulip/16711791713_e54bc9c1af_n.jpg,tulip,pink,0.511,0.318,0.563
train/tulip/16717320956_d4b00807f2.jpg,tulip,white,0.571,0.152,0.65
train/tulip/16732302779_8aa56f255d_n.jpg,tulip,yellow,0.292,0.128,0.404
train/tulip/16751015081_af2ef77c9a_n.jpg,tulip,yellow,0.318,0.577,0.461
train/tulip/16765283686_0315ae00a8.jpg,tulip,pink,0.434,0.37,0.722
train/tulip/16862349256_0a1f91ab53.jpg,tulip,pink,0.395,0.741,0.699
train/tulip/16862351376_f0fcc6fc91_n.jpg,tulip,purple,0.407,0.191,0.528
train/tulip/16862374316_4135908d4c_m.jpg,tulip,purple,0.737,0.405,0.322
train/tulip/16862422576_5226e8d1d0.jpg,tulip,yellow,0.423,0.603,0.129
train/tulip/16904202259_8f45d045c3_m.jpg,tulip,yellow,0.202,0.39,0.174
train/tulip/16907559551_05ded87fb2_n.jpg,tulip,red,0.402,0.6,0.314
train/tulip/16930105456_8b826dc4a8_n.jpg,tulip,pink,0.325,0.546,0.565
train/tulip/16930121391_a4092ecf00_n.jpg,tulip,yellow,0.346,0.204,0.433
train/tulip/16937554595_3e1de22f9c.jpg,tulip,pink,0.203,0.667,0.69
train/tulip/16938892686_3613ea68e8_n.jpg,tulip,white,0.285,0.207,0.386
train/tulip/16951623209_00fb7ec1b1_n.jpg,tulip,pink,0.584,0.391,0.777
train/tulip/16986144192_55e0e6c152.jpg,tulip,white,0.646,0.469,0.176
train/tulip/17012955700_7141d29eee.jpg,tulip,yellow,0.466,0.265,0.652
train/tulip/17066862602_7530f21efe.jpg,tulip,purple,0.784,0.676,0.488
train/tulip/17066864992_1cbc4fc908.jpg,tulip,yellow,0.651,0.247,0.21
train/tulip/17078576150_6f272ce73f_n.jpg,tulip,pink,0.537,0.645,0.335
train/tulip/17078716890_68e0723389_n.jpg,tulip,purple,0.667,0.552,0.33
train/tulip/17094167287_865840060d_n.jpg,tulip,red,0.519,0.601,0.579
train/tulip/17146928665_600fa3a1f1_n.jpg,tulip,pink,0.692,0.201,0.675
train/tulip/17159349572_c0c51599f7_n.jpg,tulip,white,0.549,0.374,0.209
train/tulip/17159816388_deafbebdb0.jpg,tulip,white,0.433,0.686,0.589
train/tulip/17165583356_38cb1f231d_n.jpg,tulip,white,0.268,0.559,0.471
train/tulip/17167151059_a53bfe0b02.jpg,tulip,red,0.59,0.202,0.628
train/tulip/17189456156_6fc1067831.jpg,tulip,purple,0.181,0.765,0.504
train/tulip/17189526216_fa24dd541a_n.jpg,tulip,purple,0.19,0.542,0.151
train/tulip/17198868382_697b23c715_n.jpg,tulip,yellow,0.447,0.112,0.12
train/tulip/17199496791_3caaf5e278_m.jpg,tulip,pink,0.115,0.314,0.749
train/tulip/17199499591_67b64b21ed_m.jpg,tulip,yellow,0.59,0.508,0.756
train/tulip/17202535346_ab828e779b.jpg,tulip,white,0.74,0.587,0.775
train/tulip/17224410762_402455ed8f.jpg,tulip,white,0.142,0.668,0.796
train/tulip/17282288501_e8738c9cfb_n.jpg,tulip,yellow,0.639,0.422,0.586
train/tulip/17295127995_62eff434fe_n.jpg,tulip,purple,0.46,0.716,0.314
train/tulip/17309951996_552d632cbb_n.jpg,tulip,red,0.404,0.622,0.101
train/tulip/17318339476_54479b6660_n.jpg,tulip,yellow,0.567,0.631,0.511
train/tulip/17324469461_2b318aff8d_m.jpg,tulip,pink,0.717,0.248,0.672
train/tulip/17408197905_829c4d7940_m.jpg,tulip,white,0.116,0.401,0.14
train/tulip/17469578564_35a8360f58.jpg,tulip,red,0.265,0.575,0.777
train/tulip/17719248689_cfd5d2f228_n.jpg,tulip,white,0.743,0.534,0.637
train/tulip/17720403638_94cfcd8d5c_n.jpg,tulip,purple,0.743,0.417,0.564
train/tulip/17781940352_a45e4289a5.jpg,tulip,purple,0.398,0.524,0.63
train/tulip/17844723633_da85357fe3.jpg,tulip,purple,0.484,0.21,0.225
train/tulip/17862445825_f7031d6f26.jpg,tulip,red,0.599,0.649,0.243
train/tulip/17907238905_1ae121f8d9_m.jpg,tulip,white,0.312,0.265,0.374
train/tulip/17908793211_ff0f1f81d3_n.jpg,tulip,red,0.251,0.469,0.339
train/tulip/17994129033_bbd0acba62_n.jpg,tulip,purple,0.634,0.607,0.259
train/tulip/18245124970_e68fd3f3c3.jpg,tulip,pink,0.502,0.165,0.362
train/tulip/18270448366_d5676dec64_z.jpg,tulip,red,0.625,0.614,0.773
train/tulip/18378581986_5cd1494d08_n.jpg,tulip,purple,0.386,0.604,0.491
train/tulip/18378582936_ee7085c850.jpg,tulip,white,0.235,0.563,0.749
train/tulip/18406629611_4d1edcf23b_n.jpg,tulip,pink,0.609,0.225,0.617
train/tulip/19413898445_69344f9956_n.jpg,tulip,pink,0.723,0.22,0.77
train/tulip/19425920580_cdc8f49aed_n.jpg,tulip,yellow,0.671,0.721,0.784
train/tulip/4117620896_070e5887ae_m.jpg,tulip,white,0.144,0.635,0.521
train/tulip/4209052442_7e754f617c_n.jpg,tulip,red,0.523,0.782,0.155
train/tulip/4263272885_1a49ea5209.jpg,tulip,yellow,0.217,0.14,0.325
train/tulip/4290566894_c7f061583d_m.jpg,tulip,red,0.727,0.377,0.26
train/tulip/4300258119_b03f2f956e.jpg,tulip,pink,0.36,0.281,0.575
train/tulip/4312181724_16dab26afb_n.jpg,tulip,yellow,0.608,0.683,0.285
train/tulip/4353419275_79d3904074_n.jpg,tulip,yellow,0.13,0.509,0.494
train/tulip/4395433872_e073d8c721_n.jpg,tulip,red,0.571,0.312,0.549
train/tulip/4418204816_018375acd0_m.jpg,tulip,purple,0.256,0.393,0.478
train/tulip/4442928974_9672d630b2_n.jpg,tulip,yellow,0.68,0.178,0.76
train/tulip/4497973347_57480ffee9_m.jpg,tulip,red,0.411,0.62,0.192
train/tulip/4497976955_3f8c2a21c1_m.jpg,tulip,white,0.779,0.322,0.133
train/tulip/4508346090_a27b988f79_n.jpg,tulip,yellow,0.382,0.258,0.499
train/tulip/4516198427_0e5099cd8e.jpg,tulip,pink,0.301,0.464,0.548
train/tulip/4520577328_a94c11e806_n.jpg,tulip,yellow,0.269,0.416,0.255
train/tulip/4520582070_d14a14f038.jpg,tulip,red,0.548,0.599,0.422
train/tulip/4521037085_70d5802e1d_m.jpg,tulip,pink,0.668,0.133,0.632
train/tulip/4521496161_2b41d4182e.jpg,tulip,white,0.475,0.638,0.473
train/tulip/4522130258_9ee44cf73f_m.jpg,tulip,white,0.656,0.363,0.227
train/tulip/4522153453_06437ca3af_m.jpg,tulip,white,0.328,0.155,0.584
train/tulip/4522764992_e9d70b82c1_m.jpg,tulip,white,0.441,0.714,0.502
train/tulip/4525067924_177ea3bfb4.jpg,tulip,red,0.578,0.124,0.228
train/tulip/4546299243_23cd58eb43.jpg,tulip,red,0.553,0.655,0.142
train/tulip/4546316433_202cc68c55.jpg,tulip,red,0.207,0.218,0.363
train/tulip/4550091966_7f3e0f8802_n.jpg,tulip,yellow,0.456,0.423,0.363
train/tulip/4550117239_5907aaba4c.jpg,tulip,purple,0.19,0.219,0.214
train/tulip/4550278535_dfdf7b74ef.jpg,tulip,purple,0.652,0.491,0.224
train/tulip/4550805310_5f81c9ba08_n.jpg,tulip,white,0.707,0.319,0.184
train/tulip/4553203984_9cb9312240_n.jpg,tulip,pink,0.409,0.506,0.617
train/tulip/4555842486_dd214a84d7_n.jpg,tulip,white,0.685,0.414,0.277
train/tulip/4558912791_084e440365_m.jpg,tulip,red,0.184,0.494,0.504
